stop_id,stop_code,stop_name,stop_lat,stop_lon,Routes,Direction,Accessibility,Type
3546,3546,Elmhurst Dr at Cromarty Dr,43.723439,-79.562484,396 | 96,Westbound,2,Bus
13433,13433,Albion Rd at Steinway Blvd,43.747999,-79.628933,73,Southbound,1,Bus
5837,5837,Mt Pleasant Rd at Ranleigh Ave North Side,43.728996,-79.39772,103,Northbound,1,Bus
4295,4295,Kipling Ave at Burnhamthorpe Rd,43.651133,-79.539555,45 | 46 | 945,Southbound,1,Bus
5728,5728,Midland Ave at Montgomery Ave,43.790915,-79.280968,57,Southbound,1,Bus
1674,1674,Yonge St at Soudan Ave,43.704031,-79.39766,320 | 97,Northbound,1,Bus
6603,6603,Mill St at Parliament St,43.650318,-79.36191,121,Westbound,1,Bus
9985,9985,150 Culford Rd,43.7051,-79.487242,59,Eastbound,2,Bus
3929,3929,Jane St at St John's Rd,43.662041,-79.489769,335 | 35 | 55,Southbound,1,Bus
1768,1768,Broadview Ave at Wolfrey Ave,43.674192,-79.356904,301 | 305 | 504 | 505 | 62 | 8,Northbound,2,Streetcar
5811,5811,Mt Pleasant Rd at Davisville Ave,43.700441,-79.387123,74,Southbound,1,Bus
7408,7408,Varna Dr at Ranee Ave,43.723475,-79.445385,109,Northbound,1,Bus
9066,9066,Yonge St at Wilson Ave - York Mills Station,43.74429,-79.406957,320 | 97,Southbound,1,Bus
14146,14146,Woodbine Beach Loop at Lake Shore Blvd East,43.663365,-79.309034,92,Northbound,1,Bus
105,105,Bathurst St at Cedarcroft Blvd South Side,43.783511,-79.445589,160 | 307 | 7,Northbound,1,Bus
4361,4361,Kipling Ave at The Queensway North Side,43.621363,-79.526788,44 | 944,Northbound,1,Bus
4910,4910,Coxwell Ave at Plains Rd,43.695696,-79.328534,70,Eastbound,1,Bus
1393,1393,Neilson Rd at Oakmeadow Blvd (North),43.791116,-79.213303,133 | 334,Northbound,1,Bus
9669,9669,Rexdale Blvd at Precision Rd,43.715782,-79.588989,37,Northbound,1,Bus
761,761,Carpenter Rd at Steeles Ave West,43.79187,-79.447447,7,Northbound,1,Bus
10238,10238,Middlefield Rd at Newmill Gate,43.824777,-79.263728,130,Northbound,1,Bus
3688,3688,Greenwood Ave at Torbrick Rd,43.676224,-79.330067,31,Northbound,1,Bus
8947,8947,Yonge Blvd at Ridley Blvd,43.737438,-79.411183,97,Southbound,1,Bus
6664,6664,1222 Pharmacy Ave,43.748385,-79.306796,67,Southbound,1,Bus
4299,4299,Kipling Ave at Bywood Dr,43.657086,-79.542164,45 | 46,Southbound,2,Bus
8907,8907,Woodbine Ave at O'Connor Dr,43.699991,-79.318853,91 | 93,Northbound,1,Bus
6657,6657,Penworth Rd at Pharmacy Ave,43.764963,-79.31254,67,Southbound,2,Bus
1721,1721,Bayview Ave at Eglinton Ave East,43.710932,-79.376934,11,Northbound,1,Bus
6269,6269,Brown's Line at Finsbury Cres,43.604007,-79.546361,123 | 315,Northbound,1,Bus
11563,11563,150 Dynamic Dr,43.828095,-79.252608,102 | 42,Southbound,1,Bus
6349,6349,Don Mills Rd at Sheppard Ave East North Side,43.775794,-79.347104,185 | 25 | 325,Northbound,1,Bus
425,425,Birchmount Rd at Huntingwood Dr North Side,43.79078,-79.302328,17,Northbound,1,Bus
8962,8962,Yonge St at Byng Ave,43.776514,-79.414576,320 | 97,Northbound,1,Bus
3949,3949,Judson St at Magnificent Rd,43.612947,-79.51211,110,Southbound,1,Bus
4555,4555,Progress Ave at Midland Ave,43.773126,-79.272691,43,Southbound,1,Bus
3495,3495,Dundas St West at Gilmour Ave,43.665481,-79.479365,30 | 340 | 40,Northbound,1,Bus
11192,11192,Opposite 25 St Dennis Dr,43.717951,-79.33338,403,Northbound,1,Bus
5249,5249,Lawrence Ave East at Charlottetown Blvd West Side,43.778635,-79.141305,354 | 54 | 954,Eastbound,1,Bus
5934,5934,O'Connor Dr at St Clair Ave East North Side,43.705873,-79.312314,70 | 91,Northbound,1,Bus
2452,2452,Evans Ave at Sheldon Ave West Side,43.61153,-79.545796,123 | 15 | 315,Southbound,1,Bus
5681,5681,Midland Ave at Artillery St,43.818293,-79.294015,57,Southbound,1,Bus
6282,6282,Cactus Ave at Homewood Ave,43.787995,-79.432986,98,Eastbound,1,Bus
5233,5233,Lawrence Ave East at Bellamy Rd North,43.757514,-79.23561,154 | 354 | 54,Eastbound,1,Bus
144,144,Bathurst St at Glencairn Ave,43.712484,-79.428276,307 | 7,Southbound,1,Bus
5587,5587,Markham Rd at Verne Cres,43.795761,-79.240146,102,Southbound,1,Bus
832,832,College St at Grace St,43.654902,-79.415821,306 | 506,Eastbound,2,Streetcar
5037,5037,East Ave at Golders Green Ave,43.784664,-79.133348,385 | 85,Eastbound,1,Bus
9777,9777,Lesmill Rd at York Mills Rd,43.754889,-79.352262,122,Westbound,2,Bus
906,906,Danforth Ave at Patricia Dr,43.686511,-79.308823,300,Eastbound,1,Bus
9515,9515,Yorkland Blvd (North) at Yorkland Rd East Side,43.772955,-79.335749,167 | 24,Northbound,1,Bus
1935,1935,Don Mills Rd at Gateway Blvd,43.71453,-79.336562,25 | 325,Southbound,1,Bus
6436,6436,Huntingwood Dr at Crockamhill Dr West Side,43.797383,-79.282142,169,Westbound,1,Bus
9034,9034,Yonge St at Patricia Ave,43.78997,-79.417808,320 | 53 | 60 | 97,Northbound,1,Bus
14147,14147,Dupont St at Ossington Ave West Side,43.670351,-79.429628,26,Westbound,2,Bus
6020,6020,Rogers Rd at Dufferin St,43.685463,-79.446245,161,Eastbound,1,Bus
6278,6278,Cactus Ave at Drewry Ave North Side,43.784461,-79.431457,98,Westbound,1,Bus
3461,3461,Crow Trail at Tunmead Sq,43.81063,-79.232672,134,Southbound,1,Bus
6758,6758,Pharmacy Ave at Surrey Ave,43.737276,-79.302117,67,Northbound,1,Bus
8750,8750,Weston Rd at Northland Ave,43.678973,-79.474256,341 | 41 | 89,Southbound,1,Bus
4121,4121,Kennedy Rd at Sheppard Ave East,43.783126,-79.287936,343 | 43,Northbound,1,Bus
4049,4049,Keele St at Wilson Ave South Side,43.726047,-79.48212,341 | 41 | 941,Southbound,1,Bus
7366,7366,St Phillips Rd at Riverview Heights,43.703313,-79.531934,73,Southbound,2,Bus
2011,2011,Driftwood Ave at Yorkwoods Gate,43.751706,-79.512914,108,Eastbound,1,Bus
10855,10855,Opposite 6807 Steeles Ave West,43.756198,-79.611243,60 | 927 | 960,Northbound,2,Bus
1294,1294,McCowan Rd at Eglinton Ave East,43.738578,-79.238017,9,Northbound,1,Bus
2194,2194,Dundas St West at University Ave - St Patrick Station,43.654919,-79.387813,305 | 306 | 505 | 506,Westbound,2,Streetcar
8261,8261,Steeles Ave East at Bathurst St,43.792709,-79.44514,353 | 60 | 960,Eastbound,1,Bus
107,107,Bathurst St at Claxton Blvd South Side,43.686625,-79.419824,307 | 7,Southbound,1,Bus
5484,5484,Leslie St at Talwood Dr (South),43.738194,-79.356653,51,Northbound,2,Bus
7199,7199,Sheppard Ave East at Kingston Rd,43.799271,-79.146963,385 | 85,Eastbound,1,Bus
8493,8493,Victoria Park Ave at Peard Rd,43.710775,-79.296911,24 | 324,Southbound,1,Bus
3847,3847,2825 Islington Ave,43.748941,-79.567999,337 | 37 | 937,Northbound,1,Bus
6537,6537,Maple Ave at Glen Rd East Side,43.674873,-79.375273,75,Southbound,2,Bus
9071,9071,York Mills Rd at Don Mills Rd,43.756053,-79.3466,395 | 95 | 995 | 996,Westbound,1,Bus
3762,3762,Islington Ave at Barker Ave,43.73177,-79.562725,337 | 37 | 937,Northbound,1,Bus
10861,10861,Steeles Ave West at Steinway Blvd,43.754005,-79.620088,60 | 927 | 960,Southbound,1,Bus
10539,10539,7303 Warden Ave,43.830155,-79.327016,68,Northbound,1,Bus
9020,9020,Yonge St at Lawrence Ave West - Lawrence Station,43.725286,-79.402385,320 | 97,Southbound,1,Bus
4625,4625,St Clair Ave East at Jeanette St,43.719753,-79.246965,102 | 9,Southbound,1,Bus
5482,5482,Leslie St at Talwood Dr (North),43.740964,-79.357581,51,Southbound,1,Bus
4505,4505,Old Weston Rd at Rogers Rd,43.681721,-79.467457,168 | 341 | 41,Northbound,1,Bus
5280,5280,Lawrence Ave East at Kennedy Rd West Side,43.749508,-79.275633,354 | 54,Eastbound,1,Bus
4767,4767,Airport Rd at Silver Dart Dr,43.695107,-79.631147,52,Eastbound,2,Bus
9846,9846,Brenyon Way at Sewells Rd South Side,43.807377,-79.21541,132,Westbound,1,Bus
7090,7090,Scarlett Rd at Ellins Ave,43.670712,-79.502634,79,Northbound,1,Bus
5533,5533,Main St at Gerrard St East,43.683794,-79.300051,64,Northbound,1,Bus
1125,1125,Gerrard St East at Norwood Rd,43.683235,-79.303202,306 | 506,Eastbound,2,Streetcar
8922,8922,Woodbine Ave at Kingston Rd,43.673794,-79.307742,92,Northbound,1,Bus
9509,9509,Islington Ave at Resources Rd North Side,43.708432,-79.551717,337 | 37,Northbound,1,Bus
4574,4574,Roncesvalles Ave at Garden Ave,43.643538,-79.447901,304 | 504,Westbound,2,Streetcar
7118,7118,Senlac Rd at Elmhurst Ave,43.760422,-79.423089,98,Westbound,1,Bus
8733,8733,Weston Rd at Jane St,43.691277,-79.50065,89 | 989,Northbound,1,Bus
5644,5644,Martin Grove Rd at Sabine Rd,43.666823,-79.559785,46,Southbound,1,Bus
5112,5112,Gulliver Rd at Culford Rd,43.697844,-79.483727,59,Westbound,1,Bus
1751,1751,The Bridle Path at Suncrest Dr North Side,43.726749,-79.360192,162,Eastbound,1,Bus
9849,9849,Brenyon Way at Walkway to Lowry Sq,43.803485,-79.208297,132,Westbound,1,Bus
10661,10661,South Kingsway at Ripley Ave,43.636704,-79.475022,77,Southbound,2,Bus
9459,9459,Eastdale Ave at Goodwood Park Cres North Side,43.69475,-79.300684,404 | 87,Eastbound,1,Bus
6800,6800,Pritchard Ave at Mould Ave,43.670686,-79.487855,79,Northbound,2,Bus
1826,1826,Cummer Ave at Willowdale Ave,43.788556,-79.410029,42,Eastbound,1,Bus
5243,5243,Lawrence Ave East at Canlish Rd East Side,43.748099,-79.28121,354 | 54,Eastbound,1,Bus
642,642,Brimley Rd at Fraserton Gate,43.748774,-79.253297,21,Northbound,1,Bus
5345,5345,Lawrence Ave West at Brookhaven Dr West Side,43.704339,-79.497169,352 | 52,Westbound,2,Bus
402,402,Birchmount Rd at Dulverton Rd North Side,43.748713,-79.285171,17,Northbound,1,Bus
8017,8017,Parkview Hill Cres at Alder Rd,43.703778,-79.325212,93,Northbound,2,Bus
6203,6203,The Westway at Sun Row Dr,43.6893,-79.540694,52,Westbound,1,Bus
10834,10834,Passmore Ave at State Crown Blvd,43.828583,-79.259231,42,Eastbound,1,Bus
4193,4193,King St West at Wilson Park Rd West Side,43.637035,-79.442107,304 | 504 | 508,Westbound,2,Streetcar
2404,2404,Eglinton Ave West at Eden Valley Dr,43.680945,-79.533052,32 | 332,Eastbound,1,Bus
1240,1240,Leslie St at Lake Shore Blvd East,43.659362,-79.328632,83,Southbound,1,Bus
5918,5918,O'Connor Dr at Amsterdam Ave West Side,43.714263,-79.306145,70 | 91,Southbound,1,Bus
7954,7954,Lord Seaton Rd at The Links Rd,43.752549,-79.401702,78,Westbound,1,Bus
1822,1822,Cummer Ave at Snowcrest Ave (West),43.7936,-79.387913,42,Eastbound,1,Bus
9975,9975,Tapscott Rd at Blackwell Ave,43.805402,-79.22109,131,Eastbound,1,Bus
8842,8842,Wilson Ave at Belgrave Ave,43.740481,-79.418302,165 | 396 | 96,Northbound,1,Bus
6553,6553,Marlee Ave at Stayner Ave,43.705648,-79.442538,109,Southbound,1,Bus
3890,3890,Jane St at Finch Ave West North Side,43.757727,-79.517629,335 | 35 | 935,Northbound,1,Bus
4535,4535,77 Progress Ave,43.771549,-79.276145,43,Northbound,1,Bus
2137,2137,Dundas St West at Acorn Ave,43.637002,-79.539088,111 | 112 | 123,Northbound,1,Bus
3257,3257,York Mills Rd at Fenn Ave,43.746927,-79.389067,115 | 122 | 395 | 95,Eastbound,2,Bus
10290,10290,Finchdene Sq (North) at Finchdene Sq (West) East Side,43.820436,-79.23748,134 | 334 | 353,Northbound,1,Bus
7817,7817,Harbord St at Spadina Ave,43.662955,-79.402355,94,Eastbound,1,Bus
5234,5234,Lawrence Ave East at Ben Stanton Blvd,43.757245,-79.238096,154 | 354 | 54,Eastbound,1,Bus
2992,2992,Pape Ave at Cosburn Ave,43.689497,-79.348949,325 | 72,Southbound,1,Bus
6750,6750,Pharmacy Ave at St Clair Ave East,43.710092,-79.291175,67,Southbound,1,Bus
9665,9665,Lesmill Rd at Valleybrook Dr,43.75777,-79.354884,122,Westbound,1,Bus
6706,6706,Pharmacy Ave at St Bedes Rd,43.704685,-79.288796,67,Southbound,2,Bus
6002,6002,Princess Margaret Blvd at Dornoch Dr,43.666336,-79.557978,46,Southbound,2,Bus
4989,4989,Dixon Rd at Kelfield St,43.690031,-79.577194,352 | 52,Eastbound,1,Bus
5380,5380,Lawrence Ave West at Jedburgh Rd,43.724505,-79.4055,352 | 52,Westbound,1,Bus
13374,13374,Keele St at The Pond Rd South Side,43.771671,-79.493292,107,Northbound,1,Bus
692,692,Burnhamthorpe Rd at Royalavon Cres West Side,43.650712,-79.536203,50,Westbound,2,Bus
5899,5899,Oakwood Ave at Earlsdale Ave,43.685432,-79.437922,161 | 363 | 63,Northbound,1,Bus
8878,8878,Opposite 1700 Wilson Ave - Sheridan Mall,43.720358,-79.510855,118 | 119 | 165 | 396 | 96,Northbound,1,Bus
1940,1940,Don Mills Rd at Graydon Hall Dr,43.761635,-79.346994,25 | 325 | 925,Northbound,1,Bus
700,700,180 Caledonia Rd,43.680034,-79.456794,47,Southbound,1,Bus
7815,7815,Harbord St at Ossington Ave East Side,43.658579,-79.4238,94,Eastbound,1,Bus
6897,6897,The Queensway at Kipling Ave,43.621127,-79.526519,80,Westbound,1,Bus
7413,7413,Victoria Park Ave at Lansing Sq,43.773567,-79.32242,167 | 24 | 324,Northbound,1,Bus
3783,3783,Islington Ave at Eglinton Ave West,43.67994,-79.539209,337 | 37 | 405 | 937,Southbound,1,Bus
3520,3520,Dundas St West at Royal York Rd,43.658997,-79.515133,40,Westbound,1,Bus
9629,9629,Cosburn Ave at Woodmount Ave,43.69577,-79.320049,87,Eastbound,1,Bus
1379,1379,Neilson Rd at Ellesmere Rd,43.782798,-79.205156,133 | 334,Southbound,1,Bus
7455,7455,Woodsworth Rd at Hopperton Dr (West),43.764788,-79.372891,115,Eastbound,1,Bus
348,348,Bellamy Rd North at Burnview Cres South Side,43.753661,-79.234194,9,Southbound,2,Bus
5867,5867,Norfinch Dr at Steeles Ave West,43.772864,-79.531451,84,Westbound,1,Bus
12043,12043,34 Moore Park Ave,43.793262,-79.421983,97,Northbound,1,Bus
1498,1498,Rathburn Rd at Renforth Dr West Side,43.651448,-79.579936,48,Westbound,1,Bus
6598,6598,Middlefield Rd at Richmond Park Blvd,43.814349,-79.259733,130,Southbound,1,Bus
693,693,Burnhamthorpe Rd at Royalavon Cres,43.650582,-79.536343,50,Eastbound,1,Bus
12005,12005,DUNCAN SHOPS,43.673586,-79.417853,882,Unknown,2,Streetcar
6729,6729,Pharmacy Ave at Nancy Ave,43.706253,-79.289249,67,Northbound,1,Bus
9395,9395,Evans Ave at Cremorne Ave,43.620848,-79.501364,15 | 315,Westbound,2,Bus
3037,3037,Queen St East at Caroline Ave,43.662018,-79.335437,301 | 501 | 503,Eastbound,1,Streetcar
522,522,Bloor St West at High Park Ave,43.653658,-79.465101,300,Westbound,1,Bus
11242,11242,Littles Rd at Grayson Cres (North),43.815917,-79.202967,131,Eastbound,1,Bus
8523,8523,Victoria Park Ave at York Mills Rd South Side,43.762734,-79.317551,24 | 324 | 924,Southbound,1,Bus
7296,7296,Sheppard Ave West at Senlac Rd,43.75877,-79.422884,384 | 84,Eastbound,1,Bus
8300,8300,100 Steeles Ave West,43.797152,-79.424705,353 | 60,Eastbound,1,Bus
1038,1038,North Service Rd at Eglinton Ave East,43.733029,-79.265477,116 | 12 | 20 | 21 | 300 | 334 | 386 | 57 | 86,Southbound,1,Bus
4604,4604,Spadina Rd at Eglinton Ave West South Side,43.702077,-79.418877,33,Southbound,1,Bus
2910,2910,McNicoll Ave at Warden Ave,43.806495,-79.320661,42,Westbound,1,Bus
11029,11029,Finch Ave West at Kipling Ave West Side,43.743324,-79.582681,336 | 806,Westbound,1,Bus
8370,8370,Toba Dr at Montressor Dr East Side,43.757312,-79.39135,78,Eastbound,1,Bus
3393,3393,Calvington Dr at Exbury Rd,43.730837,-79.495444,120,Eastbound,1,Bus
9479,9479,Cosburn Ave at Binswood Ave West Side,43.694897,-79.324715,87,Eastbound,1,Bus
8745,8745,Weston Rd at Mainshep Rd North Side,43.73191,-79.537535,165 | 84,Northbound,1,Bus
11589,11589,Rogers Rd at Bicknell Ave,43.681783,-79.47437,161 | 168,Southbound,1,Bus
7464,7464,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,115 | 122 | 395 | 95 | 995 | 996,Westbound,1,Bus
9663,9663,Duncan Mill Rd at Lesmill Rd,43.760844,-79.358184,122,Westbound,1,Bus
14050,14050,Dundas St West at Glenlake Ave,43.660032,-79.453794,340 | 40,Eastbound,1,Bus
5796,5796,Mortimer Ave at Woodmount Ave,43.691885,-79.318293,404 | 62,Eastbound,2,Bus
2425,2425,Emmett Ave at Eglinton Ave West North Side,43.684724,-79.503976,73,Northbound,1,Bus
5648,5648,Martin Grove Rd at Smithfield Park,43.748484,-79.597251,396 | 46 | 927,Northbound,1,Bus
13874,13874,Richmond St West at York St,43.650603,-79.38422,501,Westbound,1,Streetcar
5939,5939,O'Connor Dr at Victoria Park Ave,43.723885,-79.301592,70,Westbound,1,Bus
4760,4760,Airport Rd at Highway 427 (On Ramp),43.686016,-79.603557,332 | 352 | 52,Eastbound,1,Bus
2566,2566,Finch Ave East at Victoria Park Ave,43.793308,-79.331145,339 | 39 | 939,Eastbound,1,Bus
1170,1170,Jane St at Colbeck St North Side,43.653357,-79.486024,26 | 335 | 35 | 55,Northbound,1,Bus
3723,3723,Horner Ave at Kipling Ave,43.607076,-79.520873,110,Northbound,1,Bus
5426,5426,Leslie St at Bannatyne Dr South Side,43.758454,-79.361377,51,Southbound,1,Bus
11035,11035,Finch Ave West at Kipling Ave,43.743099,-79.582285,336 | 806,Eastbound,1,Bus
4340,4340,Kipling Ave at Mount Olive Dr,43.746891,-79.583987,337 | 45 | 945,Southbound,1,Bus
5988,5988,Pape Ave at O'Connor Dr,43.693358,-79.350465,100 | 25 | 325 | 72,Southbound,1,Bus
3241,3241,Yonge St at Richmond St West,43.651769,-79.379085,320 | 97,Southbound,1,Bus
4066,4066,3015 Kennedy Rd,43.807613,-79.29975,343 | 43,Northbound,1,Bus
2729,2729,Islington Ave at The Queensway,43.623813,-79.515022,110 | 337,Southbound,1,Bus
1219,1219,Lawrence Ave East at Bayview Ave West Side,43.727834,-79.383212,162,Westbound,1,Bus
2504,2504,Finch Ave East at Don Mills Rd,43.79247,-79.355044,339 | 39,Eastbound,1,Bus
436,436,Birchmount Rd at Merryfield Dr,43.752111,-79.286846,17,Southbound,2,Bus
4216,4216,Kingston Rd at Claremore Ave,43.704162,-79.252829,12 | 302 | 69,Northbound,1,Bus
4633,4633,St Dennis Dr at Deauville Lane,43.718675,-79.330402,100 | 34,Southbound,1,Bus
6408,6408,Grantbrook St at Charlton Blvd,43.781063,-79.432785,98,Westbound,1,Bus
8098,8098,Signet Dr at Fenmar Dr,43.758347,-79.538735,84,Westbound,1,Bus
5882,5882,138 Oakdale Rd,43.742964,-79.526132,84,Eastbound,1,Bus
3922,3922,Jane St at Shoreham Dr,43.768687,-79.520184,108 | 335 | 35 | 935,Northbound,1,Bus
5625,5625,Martin Grove Rd at Longbourne Dr North Side,43.681122,-79.565975,46,Northbound,1,Bus
3472,3472,Davenport Rd at Symington Ave West Side,43.670661,-79.453929,127 | 168,Northbound,1,Bus
8339,8339,Sweeney Dr at Victoria Park Ave West Side,43.736716,-79.308291,91,Southbound,1,Bus
3970,3970,Keele St at Clearview Heights South Side,43.693687,-79.474736,164 | 341 | 41,Southbound,1,Bus
5487,5487,Leslie St at Elsa Vineway South Side,43.787733,-79.367594,51,Southbound,1,Bus
731,731,Caledonia Rd at Leswyn Rd,43.71565,-79.467473,47,Northbound,1,Bus
4280,4280,Kipling Ave at Jutland Rd North Side,43.627168,-79.529046,44,Northbound,1,Bus
474,474,Bloor St West at Indian Rd,43.65548,-79.456725,300,Westbound,1,Bus
3784,3784,Islington Ave at Elmhurst Dr South Side,43.722846,-79.558942,337 | 37 | 937,Southbound,1,Bus
5582,5582,Markham Rd at Scranton Rd,43.765086,-79.227226,102,Northbound,1,Bus
3426,3426,Chesswood Dr at Champagne Dr,43.764125,-79.476417,107,Northbound,1,Bus
1513,1513,Royal York Rd at King Georges Rd,43.649956,-79.512407,48 | 73,Northbound,1,Bus
7256,7256,Sheppard Ave East at Washburn Way,43.796344,-79.227343,385 | 85 | 985,Eastbound,1,Bus
2387,2387,Eglinton Ave West at Northcliffe Blvd,43.696164,-79.447778,32 | 332,Eastbound,1,Bus
7469,7469,York Mills Rd at Harrison Rd,43.749891,-79.378669,115 | 122 | 395 | 95,Westbound,1,Bus
11229,11229,Concorde Pl at Concorde Pl Cul De Sac,43.730036,-79.328253,100 | 34,Northbound,1,Bus
6462,6462,Huntingwood Dr at Pharmacy Ave,43.781814,-79.319901,169,Westbound,1,Bus
7322,7322,Sherbourne St at King St East,43.651097,-79.368116,75,Northbound,1,Bus
3392,3392,Calvington Dr at Dalsby Rd,43.729585,-79.501502,120,Westbound,2,Bus
1097,1097,Gerrard St East at Logan Ave,43.667162,-79.345079,306 | 506,Westbound,2,Streetcar
5266,5266,Lawrence Ave East at Galloway Rd,43.765979,-79.196566,354 | 54 | 954,Eastbound,1,Bus
501,501,Bloor St West at Clendenan Ave,43.652394,-79.470107,149 | 300,Eastbound,1,Bus
2731,2731,Islington Ave at Titan Rd,43.630969,-79.517919,110 | 337,Southbound,1,Bus
12170,12170,135 La Rose Ave,43.685055,-79.523068,405 | 73,Northbound,1,Bus
7119,7119,Senlac Rd at Finch Ave West South Side,43.776174,-79.430223,98,Eastbound,1,Bus
3775,3775,Islington Ave at Cordova Ave North Side,43.648767,-79.525097,337 | 37,Northbound,2,Bus
3776,3776,Islington Ave at Deerfoot Rd,43.685138,-79.541182,337 | 37 | 405,Northbound,1,Bus
10291,10291,250 Finchdene Sq,43.821102,-79.234368,134 | 334 | 353,Northbound,1,Bus
6213,6213,Wineva Ave at Queen St East,43.671096,-79.295898,64,Northbound,1,Bus
13483,13483,Eastern Ave at Knox Ave,43.662408,-79.325367,31,Southbound,1,Bus
8943,8943,Yonge Blvd at Felbrigg Ave,43.736694,-79.410079,97,Southbound,1,Bus
277,277,Clark Ave West at York Hill Blvd,43.804157,-79.44469,160,Northbound,1,Bus
819,819,College St at Brock Ave,43.651884,-79.4362,306 | 506,Westbound,2,Streetcar
4283,4283,Kipling Ave at Beaverbrook Ave,43.662184,-79.544053,45,Northbound,1,Bus
5782,5782,Mortimer Ave at Greenwood Ave,43.688722,-79.335354,62,Westbound,1,Bus
409,409,Birchmount Rd at Exford Dr,43.755068,-79.288083,17,Southbound,1,Bus
513,513,Bloor St West at Forest View Rd East Side,43.632851,-79.572971,49,Eastbound,1,Bus
10920,10920,Middlefield Rd Loop at Steeles Ave East,43.835135,-79.268277,130,Northbound,1,Bus
4585,4585,Roselawn Ave at Bathurst St,43.705302,-79.426087,14,Westbound,1,Bus
14086,14086,Staines Rd at Mantis Rd,43.821587,-79.220303,133 | 353 | 53 | 939 | 953,Northbound,1,Bus
5002,5002,Scarlett Rd at Dixon Rd East Side,43.701124,-79.527573,52,Eastbound,1,Bus
3901,3901,Jane St at Haney Ave,43.673829,-79.494545,335 | 35,Northbound,1,Bus
3163,3163,Warden Ave at Burn Hill Rd,43.700304,-79.276248,135 | 69,Southbound,1,Bus
3400,3400,Calvington Dr at Roding St,43.731519,-79.492928,120,Westbound,2,Bus
13485,13485,Queen's Plate Dr (West) at Triple Crown Ave West Side,43.722703,-79.602657,37,Northbound,1,Bus
8870,8870,Wilson Ave at Lady York Ave,43.731296,-79.464343,101 | 118 | 119 | 120 | 165 | 396 | 96,Northbound,1,Bus
9589,9589,McLevin Ave at Sewells Rd West Side,43.81057,-79.214683,132,Eastbound,1,Bus
10600,10600,Kennedy Rd at Perthshire St,43.808773,-79.300277,343 | 43,Northbound,1,Bus
1186,1186,Jones Ave at Dundas St East,43.666282,-79.334444,83,Southbound,1,Bus
971,971,Donlands Ave at Sammon Ave,43.685927,-79.339667,56,Southbound,1,Bus
3073,3073,Queen St East at Sumach St,43.656738,-79.359007,301 | 503,Eastbound,1,Streetcar
9028,9028,Yonge St at Melrose Ave,43.733005,-79.404381,320 | 97,Southbound,1,Bus
7111,7111,Senlac Rd at York Cemetery,43.76448,-79.424811,98,Westbound,1,Bus
3749,3749,Humber Blvd at Weston Rd West Side,43.682825,-79.480597,171,Southbound,1,Bus
4409,4409,Lansdowne Ave at Tycos Dr,43.704192,-79.460331,14,Westbound,1,Bus
10447,10447,2900 Jane St,43.752642,-79.516653,335 | 35 | 99,Northbound,1,Bus
3986,3986,Keele St at Falstaff Ave North Side,43.720613,-79.480557,341 | 400 | 41 | 941,Northbound,1,Bus
4880,4880,Church St at Jane St,43.709167,-79.505757,59,Eastbound,1,Bus
6662,6662,Pharmacy Ave at Arnall Ave,43.807302,-79.332319,167,Northbound,1,Bus
675,675,Burnhamthorpe Rd at Echo Valley Rd West Side,43.650363,-79.54266,50,Westbound,2,Bus
183,183,6101 Bathurst St,43.787443,-79.446244,160 | 307 | 7,Northbound,1,Bus
9635,9635,Brimley Rd at Mandarin Rd,43.722455,-79.241999,12 | 302,Northbound,1,Bus
11947,11947,Sunrise Ave at Victoria Park Ave West Side,43.719571,-79.30186,91,Southbound,1,Bus
4028,4028,Keele St at The Pond Rd,43.771666,-79.492851,107,Southbound,1,Bus
4352,4352,800 Kipling Ave,43.629254,-79.530188,44,Southbound,1,Bus
3826,3826,Islington Ave at Prince George Dr,43.672344,-79.535738,337 | 37,Southbound,1,Bus
10007,10007,McCowan Rd at Carlton Rd,43.877216,-79.287113,129,Northbound,1,Bus
3020,3020,Opposite 60 Park Lane Cir,43.729425,-79.367231,162,Westbound,2,Bus
2462,2462,Faywood Blvd at Ansford Ave,43.735933,-79.446771,104,Southbound,1,Bus
6822,6822,Queen St East at Wineva Ave,43.671104,-79.295327,301 | 501,Westbound,1,Streetcar
11159,11159,Commander Blvd at McCowan Rd,43.79597,-79.262012,169,Eastbound,1,Bus
6733,6733,Pharmacy Ave at Opposite Walkway to Ecclesfield Dr,43.808885,-79.333027,167,Northbound,1,Bus
6256,6256,Berry Rd at Bell Manor Dr,43.637227,-79.488768,66,Northbound,1,Bus
8471,8471,Victoria Park Ave at Ivordale Cres (North),43.755572,-79.314331,24 | 324,Northbound,1,Bus
715,715,Caledonia Rd at Eglinton Ave West,43.692778,-79.462026,47,Northbound,2,Bus
4698,4698,Victoria Park Ave at Winston Ave,43.683693,-79.285161,117 | 12 | 324 | 404,Northbound,1,Bus
4977,4977,Dixon Rd at Celestine Dr,43.693233,-79.562611,352 | 52,Eastbound,1,Bus
4751,4751,Airport Rd at Jetliner Rd East Side,43.685805,-79.606252,332 | 352 | 52 | 952,Eastbound,1,Bus
8490,8490,Victoria Park Ave at Parkwoods Village Dr,43.758063,-79.31549,24 | 324 | 924,Southbound,1,Bus
7876,7876,John Garland Blvd at Martin Grove Rd,43.731901,-79.589609,96 | 996,Eastbound,1,Bus
